Index,Name,Form,Pokemon,Gender,CP,HP,Atk IV,Def IV,Sta IV,IV Avg,Level Min,Level Max,Quick Move,Charge Move,Charge Move 2,Scan Date,Catch Date,Weight,Height,Lucky,Shadow/Purified,Favorite,Dust,Rank % (G),Rank # (G),Stat Product (G),Dust Cost (G),Candy Cost (G),Name (G),Form (G),Sha/Pur (G),Rank % (U),Rank # (U),Stat Product (U),Dust Cost (U),Candy Cost (U),Name (U),Form (U),Sha/Pur (U),Rank % (L),Rank # (L),Stat Product (L),Dust Cost (L),Candy Cost (L),Name (L),Form (L),Sha/Pur (L),Marked for PvP use
4772,Carvanha,,318,♀,329,68,10,4,15,64.4,13.0,13.0,,,,"2023-02-25 17:34",2/25/2023,,,0,0,0,1600,64.54%,1453,94.99%,66800,112,Sharpedo,,0,58.34%,1707,87.06%,502800,326,Sharpedo,,0,35.12%,2658,90.48%,25300,26,Carvanha,,0,
4773,Kyogre,Normal,382,,2294,131,11,10,15,80.0,20.0,20.0,,,,"2023-02-25 17:30",2/25/2023,,,0,0,0,2500,,,,,,,,,57.85%,1727,95.99%,8000,7,Kyogre,Normal,0,,,,,,,,,
4774,Groudon,Normal,383,,2328,130,14,13,14,91.1,20.0,20.0,,,,"2023-02-25 17:30",2/25/2023,,,0,0,0,2500,,,,,,,,,21.98%,3196,94.54%,5000,4,Groudon,Normal,0,,,,,,,,,
4775,Kyogre,Normal,382,,2314,129,13,14,12,86.7,20.0,20.0,,,,"2023-02-25 17:30",2/25/2023,,,0,0,0,2500,,,,,,,,,77.75%,912,96.85%,8000,7,Kyogre,Normal,0,,,,,,,,,
4776,Barboach,,339,♀,315,78,8,8,14,66.7,15.0,15.0,,,,"2023-02-25 17:17",2/25/2023,,,0,0,0,1900,73.99%,1066,95.98%,68400,112,Whiscash,,0,76.31%,971,91.49%,496400,318,Whiscash,,0,51.70%,1979,91.88%,41900,39,Barboach,,0,
4777,Pikachu,Normal,25,♂,205,47,12,14,15,91.1,8.0,8.0,,,,"2023-02-25 17:15",2/25/2023,,,0,0,0,800,42.42%,2359,94.06%,62600,114,Raichu,Normal,0,99.24%,32,97.96%,513600,340,Raichu,Normal,0,67.79%,1320,93.28%,33600,38,Pikachu,Normal,0,
4778,Taillow,,276,♀,443,81,10,12,10,71.1,22.0,22.0,,,,"2023-02-25 17:14",2/25/2023,,,0,0,0,3000,47.50%,2151,94.77%,49500,94,Swellow,,0,87.94%,495,92.71%,464000,288,Swellow,,0,47.33%,2158,91.78%,16500,15,Taillow,,0,
4779,Castform,Sunny,351,♀,679,96,12,13,14,86.7,15.0,15.0,,,,"2023-02-25 17:14",2/25/2023,,,0,0,0,1900,50.96%,2009,95.16%,174400,170,Castform,Sunny,0,98.24%,73,96.16%,496400,268,Castform,Sunny,0,,,,,,,,,
4780,Solrock,,338,,973,114,13,11,14,84.4,15.0,15.0,,,,"2023-02-25 17:13",2/25/2023,,,0,0,0,1900,59.17%,1673,94.97%,38400,36,Solrock,,0,86.03%,573,96.75%,424400,268,Solrock,,0,,,,,,,,,
4781,Plusle,,311,♂,734,86,10,15,12,82.2,15.0,15.0,,,,"2023-02-25 17:08",2/25/2023,,,0,0,0,1900,77.92%,905,96.32%,106400,94,Plusle,,0,97.26%,113,95.88%,496400,268,Plusle,,0,,,,,,,,,
4782,Feebas,,349,♂,75,47,2,14,10,57.8,14.0,14.0,,,,"2023-02-25 17:02",2/25/2023,,,0,0,0,1600,68.96%,1272,95.74%,17400,118,Milotic,,0,87.30%,521,97.76%,127600,216,Milotic,,0,35.12%,2658,65.60%,499600,272,Feebas,,0,
4783,Electrike,,309,♀,597,91,3,0,14,37.8,26.0,26.0,,,,"2023-02-25 16:57",2/25/2023,,,0,0,0,4000,16.80%,3408,75.90%,436000,214,Electrike,,0,21.32%,3223,89.28%,436000,264,Manectric,Normal,0,,,,,,,,,
4784,Swablu,,333,♂,156,47,15,14,9,84.4,7.0,7.0,,,,"2023-02-25 16:55",2/25/2023,,,0,0,0,800,27.08%,2987,93.21%,83200,482,Altaria,Normal,0,97.70%,95,96.50%,515200,692,Altaria,Normal,0,11.84%,3611,88.33%,48200,51,Swablu,,0,
4785,Unown,,201,,351,63,10,14,9,73.3,11.0,11.0,,,,"2023-02-25 16:54",2/25/2023,,,0,0,0,1300,92.60%,304,91.95%,508000,284,Unown,,0,92.60%,304,91.95%,508000,284,Unown,,0,74.87%,1030,94.55%,13500,18,Unown,,0,
4786,Swablu,,333,♂,119,45,5,12,15,71.1,6.0,6.0,,,,"2023-02-25 16:52",2/25/2023,,,0,0,0,600,88.96%,453,96.94%,97400,496,Altaria,Normal,0,81.98%,739,92.29%,516400,694,Altaria,Normal,0,88.82%,459,95.84%,65400,68,Swablu,,0,
4787,Unown,,201,,600,85,13,5,13,68.9,19.0,19.0,,,,"2023-02-25 16:52",2/25/2023,,,0,0,0,2500,77.14%,937,87.94%,480000,252,Unown,,0,77.14%,937,87.94%,480000,252,Unown,,0,,,,,,,,,
4788,Unown,,201,,970,104,10,14,8,71.1,31.0,31.0,,,,"2023-02-25 16:51",2/25/2023,,,0,0,0,6000,90.45%,392,91.18%,390000,174,Unown,,0,90.45%,392,91.18%,390000,174,Unown,,0,,,,,,,,,
4789,Pikachu,Normal,25,♀,376,62,11,12,10,73.3,15.0,15.0,,,,"2023-02-25 16:50",2/25/2023,,,0,0,0,1900,72.55%,1125,95.46%,52400,98,Raichu,Normal,0,89.60%,427,93.59%,496400,318,Raichu,Normal,0,31.01%,2826,90.68%,18900,18,Pikachu,Normal,0,
4790,Volbeat,,313,♂,749,92,13,15,15,95.6,15.0,15.0,,,,"2023-02-25 16:48",2/25/2023,,,0,0,0,1900,67.01%,1352,95.53%,96400,86,Volbeat,,0,99.83%,8,98.73%,496400,268,Volbeat,,0,,,,,,,,,
4791,Surskit,,283,♂,315,69,11,9,14,75.6,15.0,15.0,,,,"2023-02-25 16:31",2/25/2023,,,0,0,0,1900,70.16%,1223,95.44%,45400,92,Masquerain,,0,91.89%,333,96.70%,496400,318,Masquerain,,0,40.32%,2445,91.59%,41900,39,Surskit,,0,
4792,Treecko,,252,♂,64,28,0,1,13,31.1,3.0,3.0,,,,"2023-02-25 16:26",2/25/2023,,,0,0,0,400,81.49%,759,96.21%,49200,181,Sceptile,Normal,0,74.75%,1035,97.04%,279200,425,Sceptile,Normal,0,92.28%,317,96.32%,13800,45,Grovyle,,0,
4793,Electrike,,309,♂,471,79,6,1,13,44.4,20.0,20.0,,,,"2023-02-25 16:07",2/25/2023,,,0,0,0,2500,52.99%,1926,94.59%,27500,75,Manectric,Normal,0,31.04%,2825,90.63%,475000,298,Manectric,Normal,0,49.87%,2054,92.26%,5000,4,Electrike,,0,
4794,Surskit,,283,♀,326,67,14,12,11,82.2,15.0,15.0,,,,"2023-02-25 16:03",2/25/2023,,,0,0,0,1900,43.81%,2302,94.23%,41900,89,Masquerain,,0,95.26%,195,97.48%,481400,318,Masquerain,,0,43.32%,2322,91.79%,38400,36,Surskit,,0,
4795,Luvdisc,,370,♀,393,74,12,15,11,84.4,17.0,17.0,,,,"2023-02-25 16:00",2/25/2023,,,0,0,0,2200,97.44%,106,94.39%,488800,260,Luvdisc,,0,97.44%,106,94.39%,488800,260,Luvdisc,,0,53.53%,1904,92.64%,21800,19,Luvdisc,,0,
4796,Spoink,,325,♂,550,83,14,13,7,75.6,15.0,15.0,,,,"2023-02-25 15:19",2/25/2023,,,0,0,0,1900,94.46%,228,94.26%,496400,268,Spoink,,0,66.59%,1369,95.54%,397400,318,Grumpig,,0,,,,,,,,,
4797,Pikachu,Normal,25,♂,369,62,10,10,10,66.7,15.0,15.0,,,,"2023-02-25 15:18",2/25/2023,,,0,0,0,1900,37.02%,2580,93.82%,52400,98,Raichu,Normal,0,81.20%,771,91.99%,496400,318,Raichu,Normal,0,47.23%,2162,91.81%,21400,20,Pikachu,Normal,0,
4798,Meditite,,307,♂,254,56,12,6,11,64.4,14.0,14.0,,,,"2023-02-25 15:16",2/25/2023,,,0,0,0,1600,76.58%,960,95.33%,455600,322,Medicham,Normal,0,80.00%,820,90.57%,499600,322,Medicham,Normal,0,38.66%,2513,90.30%,76100,70,Meditite,,0,
4799,Ralts,,280,♂,343,74,12,5,13,66.7,25.0,25.0,,,,"2023-02-25 15:02",2/25/2023,,,0,0,0,4000,77.58%,919,86.81%,444000,245,Kirlia,,0,5.18%,3884,93.71%,34000,155,Gardevoir,Normal,0,51.77%,1976,89.68%,258000,220,Ralts,,0,
4800,Surskit,,283,♀,71,34,3,9,15,60.0,4.0,4.0,,,,"2023-02-25 15:00",2/25/2023,,,0,0,0,400,97.85%,89,97.87%,74400,128,Masquerain,,0,73.99%,1066,93.49%,518400,348,Masquerain,,0,95.95%,167,97.07%,78400,81,Surskit,,0,
4801,Minun,,312,♀,307,57,7,12,10,64.4,7.0,7.0,,,,"2023-02-25 14:59",2/25/2023,,,0,0,0,800,75.51%,1004,96.07%,201200,204,Minun,,0,77.70%,914,90.70%,515200,292,Minun,,0,85.86%,580,95.00%,7200,8,Minun,,0,
4802,Latios,Normal,381,♂,1609,105,12,14,14,88.9,15.0,15.0,,,,"2023-02-25 14:50",2/25/2023,,,0,0,0,1900,,,,,,,,,54.16%,1878,95.99%,38400,36,Latios,Normal,0,,,,,,,,,
4803,Castform,Rainy,351,♂,718,101,3,12,12,60.0,17.0,17.0,,,,"2023-02-25 14:45",2/25/2023,,,0,0,0,2200,95.09%,202,98.17%,258800,260,Castform,Rainy,0,66.40%,1377,88.68%,488800,260,Castform,Rainy,0,,,,,,,,,
4804,Numel,,322,♀,174,56,4,4,8,35.6,7.0,7.0,,,,"2023-02-25 14:41",2/25/2023,,,0,0,0,800,51.84%,1973,94.78%,83200,132,Camerupt,,0,22.86%,3160,84.48%,515200,342,Camerupt,,0,75.07%,1022,94.41%,37700,42,Numel,,0,
4805,Castform,Sunny,351,♀,1231,130,5,11,10,57.8,29.0,29.0,,,,"2023-02-25 13:38",2/25/2023,,,0,0,0,5000,82.20%,730,96.93%,170000,190,Castform,Sunny,0,63.35%,1502,88.18%,410000,190,Castform,Sunny,0,,,,,,,,,
4806,Corphish,,341,♂,119,35,8,8,15,68.9,4.0,4.0,,,,"2023-02-25 13:36",2/25/2023,,,0,0,0,400,51.01%,2007,95.03%,54400,110,Crawdaunt,,0,80.37%,805,97.07%,380400,348,Crawdaunt,,0,88.45%,474,96.37%,4000,57,Crawdaunt,,0,
4807,Absol,Normal,359,♂,1055,89,13,14,10,82.2,15.0,15.0,,,,"2023-02-25 13:33",2/25/2023,,,0,0,0,1900,39.27%,2488,94.36%,26400,24,Absol,Normal,0,63.52%,1495,96.45%,266400,268,Absol,Normal,0,,,,,,,,,
4808,Sceptile,Normal,254,♂,812,82,2,13,14,64.4,11.0,11.0,,,,"2023-02-25 13:32",2/23/2023,,,0,0,0,1300,93.43%,270,97.23%,33000,36,Sceptile,Normal,0,98.78%,51,99.07%,211000,218,Sceptile,Normal,0,,,,,,,,,
4809,Trapinch,,328,♀,961,98,15,7,11,73.3,28.0,28.0,,,,"2023-02-25 13:31",2/25/2023,,,0,0,0,4500,80.15%,814,88.35%,419000,198,Trapinch,,0,7.20%,3801,93.95%,122000,257,Flygon,,0,,,,,,,,,
4810,Cacnea,,331,♀,820,102,7,4,14,55.6,26.0,26.0,,,,"2023-02-25 02:56",2/25/2023,,,0,0,0,4000,47.77%,2140,82.88%,436000,214,Cacnea,,0,54.90%,1848,91.36%,436000,264,Cacturne,,0,,,,,,,,,
4811,Shiftry,,275,♀,1493,140,12,13,13,84.4,23.0,23.0,Snarl,Leaf Tornado,,"2023-02-25 02:33",11/9/2022,50.45kg,1.27m,0,0,0,3500,73.16%,1100,96.03%,0,0,Shiftry,,0,93.75%,257,97.71%,386000,232,Shiftry,,0,,,,,,,,,
4812,Togedemaru,,777,♂,1298,110,15,3,13,68.9,22.0,22.0,,,,"2023-02-25 02:32",2/25/2023,,,0,0,0,3000,4.88%,3896,92.19%,20000,18,Togedemaru,,0,77.78%,911,91.26%,464000,238,Togedemaru,,0,,,,,,,,,
4813,Zorua,Normal,570,♂,260,49,10,2,5,37.8,9.0,9.0,,,,"2023-02-25 02:17",2/25/2023,,,0,0,0,1000,45.05%,2251,94.73%,51000,103,Zoroark,Normal,0,10.50%,3666,93.93%,387000,338,Zoroark,Normal,0,11.06%,3643,89.84%,23200,28,Zorua,Normal,0,
4814,Abra,,63,♀,501,50,10,12,9,68.9,14.0,14.0,,,,"2023-02-25 02:14",2/25/2023,,,0,0,0,1600,35.70%,2634,93.86%,67600,87,Kadabra,,0,25.15%,3066,94.92%,94600,211,Alakazam,Normal,0,,,,,,,,,
4815,Aron,,304,♀,333,63,5,6,13,53.3,10.0,10.0,,,,"2023-02-25 00:19",2/25/2023,,,0,0,0,1000,72.84%,1113,95.98%,27800,157,Aggron,Normal,0,89.28%,440,97.66%,138000,255,Aggron,Normal,0,93.33%,274,96.69%,13600,18,Aron,,0,
4816,Oddish,,43,♀,571,78,4,14,10,62.2,18.0,18.0,,,,"2023-02-25 00:13",2/25/2023,,,0,0,0,2200,94.02%,246,97.93%,196400,227,Gloom,,0,96.36%,150,98.24%,310400,381,Vileplume,,0,,,,,,,,,
4817,Stantler,,234,♀,216,47,10,12,10,71.1,4.0,4.0,,,,"2023-02-25 00:08",2/25/2023,,,0,0,0,400,84.49%,636,96.52%,43400,100,Wyrdeer,,0,48.57%,2107,96.03%,204400,260,Wyrdeer,,0,86.67%,547,95.71%,5600,9,Stantler,,0,
4818,Slugma,,218,♀,149,45,1,11,9,46.7,7.0,7.0,,,,"2023-02-25 00:07",2/25/2023,,,0,0,0,800,84.47%,637,96.81%,255200,327,Magcargo,,0,36.80%,2589,85.63%,515200,342,Magcargo,,0,95.31%,193,96.80%,8500,60,Magcargo,,0,
4819,Pikachu,Normal,25,♀,253,51,13,11,10,75.6,10.0,10.0,,,,"2023-02-25 00:05",2/25/2023,,,0,0,0,1000,21.76%,3205,93.03%,62500,113,Raichu,Normal,0,90.89%,374,93.93%,510000,336,Raichu,Normal,0,39.56%,2476,91.30%,32500,36,Pikachu,Normal,0,
4820,Zigzagoon,Normal,263,♂,16,20,1,5,8,31.1,2.0,2.0,,,,"2023-02-24 23:58",2/24/2023,,,0,0,0,200,83.49%,677,96.62%,345600,352,Linoone,Normal,0,14.92%,3485,82.19%,519600,352,Linoone,Normal,0,76.17%,977,94.92%,14200,72,Linoone,Normal,0,
4821,Purugly,,432,♀,1131,115,5,1,7,28.9,23.0,23.0,,,,"2023-02-24 23:56",2/24/2023,,,0,0,0,3500,59.24%,1670,95.45%,68000,58,Purugly,,0,11.50%,3625,82.44%,458000,232,Purugly,,0,,,,,,,,,
4822,Squirtle,,7,♂,35,22,5,3,8,35.6,2.0,2.0,,,,"2023-02-24 22:49",2/24/2023,,,0,0,0,200,73.24%,1097,95.86%,65100,198,Blastoise,Normal,0,57.02%,1761,95.76%,489600,427,Blastoise,Normal,0,40.44%,2440,91.61%,52600,61,Squirtle,,0,
4823,Noctowl,,164,♂,1576,169,7,15,10,71.1,29.0,29.0,,,,"2023-02-24 22:49",2/24/2023,,,0,0,0,5000,,,,,,,,,87.16%,527,93.11%,410000,190,Noctowl,,0,,,,,,,,,
4824,Bagon,,371,♀,472,72,13,10,12,77.8,15.0,15.0,,,,"2023-02-24 22:47",2/24/2023,,,0,0,0,1900,41.05%,2415,94.30%,64400,83,Shelgon,,0,12.11%,3600,94.12%,41900,164,Salamence,Normal,0,19.12%,3313,90.44%,1900,2,Bagon,,0,
4825,Magikarp,,129,♂,52,40,3,1,12,35.6,10.0,10.0,,,,"2023-02-24 21:49",2/24/2023,,,0,0,0,1000,21.39%,3220,93.17%,19300,424,Gyarados,Normal,0,66.42%,1376,95.93%,91000,488,Gyarados,Normal,0,18.34%,3345,60.31%,510000,286,Magikarp,,0,
4826,Ducklett,,580,♀,345,92,3,6,10,42.2,17.0,17.0,,,,"2023-02-24 21:34",2/24/2023,,,0,0,0,2200,94.90%,210,97.70%,69800,112,Swanna,,0,34.36%,2689,86.01%,488800,310,Swanna,,0,86.72%,545,95.44%,41300,37,Ducklett,,0,
4827,Treecko,,252,♀,414,70,1,9,11,46.7,16.0,16.0,,,,"2023-02-24 21:33",2/24/2023,,,0,0,0,1900,86.62%,549,96.55%,242600,289,Grovyle,,0,90.62%,385,97.92%,222600,359,Sceptile,Normal,0,89.35%,437,95.79%,12600,12,Treecko,,0,
4828,Mudkip,,258,♂,790,101,15,5,12,71.1,26.0,26.0,,,,"2023-02-24 21:32",2/24/2023,,,0,0,0,4000,16.07%,3438,93.25%,52000,71,Marshtomp,,0,13.60%,3539,94.57%,41000,161,Swampert,Normal,0,,,,,,,,,
4829,Treecko,,252,♂,208,48,5,7,10,48.9,8.0,8.0,,,,"2023-02-24 21:24",2/24/2023,,,0,0,0,800,88.99%,452,96.78%,41100,169,Sceptile,Normal,0,77.12%,938,97.15%,234600,373,Sceptile,Normal,0,84.76%,625,95.36%,6900,33,Grovyle,,0,
4830,Weedle,,13,♀,78,46,7,13,13,73.3,7.0,7.0,,,,"2023-02-24 21:23",2/24/2023,,,0,0,0,800,82.69%,710,96.95%,115200,172,Beedrill,Normal,0,90.13%,405,93.07%,515200,354,Beedrill,Normal,0,96.95%,126,97.26%,5200,68,Beedrill,Normal,0,
4831,Bulbasaur,,1,♂,626,86,9,12,13,75.6,21.0,21.0,,,,"2023-02-24 21:22",2/24/2023,,,0,0,0,3000,67.96%,1313,96.12%,132000,151,Ivysaur,,0,73.80%,1074,97.03%,164000,291,Venusaur,Normal,0,,,,,,,,,
4832,Torchic,,255,♂,608,90,3,1,13,37.8,23.0,23.0,,,,"2023-02-24 21:20",2/24/2023,,,0,0,0,3500,56.56%,1780,95.16%,261000,257,Combusken,,0,52.06%,1964,95.92%,161000,291,Blaziken,Normal,0,,,,,,,,,
4833,Mudkip,,258,♀,639,96,4,2,14,44.4,23.0,23.0,,,,"2023-02-24 21:18",2/24/2023,,,0,0,0,3500,61.76%,1567,95.64%,136000,159,Marshtomp,,0,65.96%,1395,96.74%,106000,223,Swampert,Normal,0,,,,,,,,,
4834,Sawk,,539,♂,597,72,6,14,11,68.9,8.0,8.0,,,,"2023-02-24 21:16",2/24/2023,,,0,0,0,800,78.02%,901,96.04%,36100,40,Sawk,,0,95.14%,200,98.38%,191600,192,Sawk,,0,,,,,,,,,
4835,Joltik,,595,♂,121,43,8,2,13,51.1,5.0,5.0,,,,"2023-02-24 21:12",2/24/2023,,,0,0,0,600,16.14%,3435,93.03%,77600,129,Galvantula,,0,43.96%,2296,86.84%,517600,346,Galvantula,,0,47.64%,2145,91.84%,4800,57,Galvantula,,0,
4836,Mudkip,,258,♂,306,63,15,6,13,75.6,10.0,10.0,,,,"2023-02-24 21:11",2/24/2023,,,0,0,0,1000,28.03%,2948,93.77%,25600,155,Swampert,Normal,0,24.49%,3093,95.09%,115000,233,Swampert,Normal,0,32.63%,2760,91.36%,0,25,Marshtomp,,0,
4837,Marshtomp,,259,♂,23,17,9,11,15,77.8,1.0,1.0,,,,"2023-02-24 21:10",2/24/2023,,,0,0,0,200,82.15%,732,96.74%,142000,142,Marshtomp,,0,83.42%,680,97.53%,130000,230,Swampert,Normal,0,49.13%,2084,92.50%,10000,18,Marshtomp,,0,
4838,Mudkip,,258,♂,203,51,8,12,10,66.7,7.0,7.0,,,,"2023-02-24 21:10",2/24/2023,,,0,0,0,800,91.40%,353,97.17%,33000,163,Swampert,Normal,0,65.71%,1405,96.73%,131200,249,Swampert,Normal,0,90.01%,410,95.97%,6200,32,Marshtomp,,0,
4839,Mudkip,,258,♂,338,66,13,9,14,80.0,11.0,11.0,,,,"2023-02-24 21:07",2/24/2023,,,0,0,0,1300,58.27%,1710,95.18%,23600,153,Swampert,Normal,0,22.49%,3175,95.01%,108000,227,Swampert,Normal,0,33.85%,2710,91.57%,15400,20,Mudkip,,0,
4840,Treecko,,252,♂,498,68,13,13,0,57.8,18.0,18.0,,,,"2023-02-24 21:07",2/24/2023,,,0,0,0,2200,29.67%,2881,93.71%,9400,133,Sceptile,Normal,0,13.77%,3532,94.55%,178400,303,Sceptile,Normal,0,46.69%,2184,92.45%,0,0,Treecko,,0,
4841,Grubbin,,736,♂,666,93,4,15,3,48.9,27.0,27.0,Spark,,,"2023-02-24 21:01",2/24/2023,4.42kg,0.46m,0,0,0,4500,85.91%,578,97.34%,158000,201,Charjabug,,0,71.06%,1186,96.80%,28000,149,Vikavolt,,0,,,,,,,,,
4842,Swinub,,220,♂,49,29,9,14,0,51.1,3.0,3.0,,,,"2023-02-24 21:00",2/24/2023,,,0,0,0,400,61.51%,1577,95.59%,28500,163,Mamoswine,,0,78.36%,887,96.38%,519200,325,Piloswine,,0,79.78%,829,95.23%,5600,35,Piloswine,,0,
4843,Ducklett,,580,♂,312,85,9,9,14,71.1,14.0,14.0,,,,"2023-02-24 20:59",2/24/2023,,,0,0,0,1600,86.74%,544,96.81%,67600,112,Swanna,,0,85.08%,612,92.43%,499600,322,Swanna,,0,36.04%,2620,90.90%,35600,34,Ducklett,,0,
4844,Swampert,Normal,260,♂,2094,163,4,14,15,73.3,26.0,26.0,,,,"2023-02-24 20:18",2/22/2023,,,0,0,0,4000,,,,,,,,,98.68%,55,98.96%,58000,52,Swampert,Normal,0,,,,,,,,,
4845,Mudkip,,258,♂,769,103,4,14,15,73.3,26.0,26.0,,,,"2023-02-24 20:17",2/22/2023,8.19kg,0.4m,0,0,0,4000,95.41%,189,98.01%,70000,89,Marshtomp,,0,98.68%,55,98.96%,58000,177,Swampert,Normal,0,,,,,,,,,
4846,Treecko,,252,♂,296,59,2,13,14,64.4,11.0,11.0,,,,"2023-02-24 20:14",2/23/2023,6.73kg,0.59m,0,0,0,1300,98.14%,77,98.10%,220000,255,Grovyle,,0,98.78%,51,99.07%,211000,343,Sceptile,Normal,0,98.22%,74,97.67%,25800,30,Treecko,,0,
4847,Mudkip,,258,♂,651,95,8,8,15,68.9,22.0,22.0,,,,"2023-02-24 20:10",2/24/2023,,,0,0,0,3000,75.29%,1013,96.36%,98000,113,Marshtomp,,0,54.60%,1860,96.30%,80000,195,Swampert,Normal,0,,,,,,,,,
4848,Surskit,,283,♂,234,58,11,13,12,80.0,11.0,11.0,,,,"2023-02-24 20:07",2/20/2023,1.46kg,0.48m,0,0,0,1300,43.42%,2318,94.22%,53500,105,Masquerain,,0,96.51%,144,97.86%,508000,334,Masquerain,,0,35.12%,2658,91.20%,50000,52,Surskit,,0,
4849,Surskit,,283,♀,607,97,9,11,15,77.8,29.0,29.0,,,,"2023-02-24 20:07",12/6/2022,1.74kg,0.45m,0,0,0,5000,92.41%,312,90.74%,410000,190,Surskit,,0,95.78%,174,97.58%,410000,240,Masquerain,,0,,,,,,,,,
4850,Geodude,Normal,74,♀,695,79,5,9,10,53.3,21.0,21.0,,,,"2023-02-24 20:06",2/24/2023,,,0,0,0,3000,83.00%,697,96.76%,75000,91,Graveler,Normal,0,74.77%,1034,96.90%,111000,227,Golem,Normal,0,,,,,,,,,
4851,Slakoth,,287,♀,136,53,0,5,11,35.6,6.0,6.0,,,,"2023-02-24 20:05",2/22/2023,22.56kg,0.74m,0,0,0,600,87.64%,507,97.18%,121400,141,Vigoroth,,0,97.07%,121,98.37%,49400,178,Slaking,,0,87.18%,526,95.19%,46400,50,Slakoth,,0,
4852,Mawile,,303,♀,588,70,13,15,9,82.2,13.0,13.0,,,,"2023-02-24 20:04",1/7/2023,13.51kg,0.71m,0,1,0,1921,48.86%,2095,94.77%,216964,236,Mawile,,1,99.37%,27,97.64%,404600,215,Mawile,,2,,,,,,,,,
4853,Mawile,,303,♂,591,71,14,13,11,84.4,13.0,13.0,,,,"2023-02-24 20:04",11/16/2022,6.51kg,0.49m,0,1,0,1921,44.49%,2274,94.56%,94100,99,Mawile,,2,99.93%,4,99.21%,404600,215,Mawile,,2,,,,,,,,,
4854,Mawile,,303,♂,906,90,10,15,15,88.9,20.0,20.0,Bite,Iron Head,,"2023-02-24 20:04",6/5/2018,11.63kg,0.55m,0,0,0,2500,79.88%,825,96.40%,153000,150,Mawile,,0,98.95%,44,97.06%,475000,248,Mawile,,0,,,,,,,,,
4855,Meditite,,307,♀,370,68,11,11,13,77.8,20.0,20.0,,,,"2023-02-24 20:03",11/11/2022,13.51kg,0.62m,0,0,0,2500,93.63%,262,97.14%,403000,298,Medicham,Normal,0,94.14%,241,94.07%,475000,298,Medicham,Normal,0,52.09%,1963,91.55%,47000,42,Meditite,,0,
4856,Tepig,,498,♂,588,105,10,14,13,82.2,20.0,20.0,,,,"2023-02-24 19:59",11/11/2022,7.69kg,0.44m,0,0,0,2500,64.81%,1442,95.86%,56000,75,Pignite,,0,74.73%,1036,96.78%,75000,191,Emboar,,0,,,,,,,,,
4857,Pansear,,513,♂,692,104,10,12,13,77.8,27.0,27.0,,,,"2023-02-24 19:57",11/16/2022,9.89kg,0.57m,0,0,0,4500,93.97%,248,92.43%,428000,206,Pansear,,0,94.75%,216,97.63%,370000,256,Simisear,,0,,,,,,,,,
4858,Tirtouga,,564,♀,823,93,13,12,12,82.2,20.0,20.0,,,,"2023-02-24 19:56",1/7/2023,15.03kg,0.66m,0,0,0,2500,74.60%,1041,96.14%,2500,52,Carracosta,,0,29.60%,2884,95.17%,187000,244,Carracosta,,0,,,,,,,,,
4859,Stunfisk,Galarian,618,♀,1196,151,11,14,13,84.4,20.0,20.0,Metal Claw,Earthquake,,"2023-02-24 19:55",1/10/2023,17.28kg,0.63m,0,0,0,2500,67.06%,1350,95.63%,31000,28,Stunfisk,Galarian,0,96.92%,127,96.05%,475000,248,Stunfisk,Galarian,0,,,,,,,,,
4860,Stunfisk,Galarian,618,♂,1210,150,14,12,12,84.4,20.0,20.0,Metal Claw,Rock Slide,,"2023-02-24 19:54",1/16/2023,30.09kg,0.78m,0,0,0,2500,25.03%,3071,93.37%,27500,25,Stunfisk,Galarian,0,97.56%,101,96.40%,475000,248,Stunfisk,Galarian,0,,,,,,,,,
4861,Bunnelby,,659,♂,224,66,13,12,12,82.2,15.0,15.0,,,,"2023-02-24 19:54",1/19/2023,3.25kg,0.33m,0,0,0,1900,59.07%,1677,94.39%,288400,318,Diggersby,,0,96.75%,134,95.60%,496400,318,Diggersby,,0,47.91%,2134,89.49%,182400,180,Bunnelby,,0,
4862,Bunnelby,,659,♂,254,70,13,12,12,82.2,17.0,17.0,,,,"2023-02-24 19:54",2/21/2023,3.4kg,0.32m,0,0,0,2200,59.07%,1677,94.39%,280800,310,Diggersby,,0,96.75%,134,95.60%,488800,310,Diggersby,,0,47.91%,2134,89.49%,174800,172,Bunnelby,,0,
4863,Eevee,,133,♂,475,86,7,3,6,35.6,18.0,18.0,,,,"2023-02-24 19:50",2/24/2023,,,0,0,0,2200,56.36%,1788,94.82%,2200,27,Sylveon,,0,53.04%,1924,95.86%,94400,107,Glaceon,,0,20.15%,3271,90.27%,2200,2,Eevee,,0,
4864,Snubbull,,209,♀,409,81,4,7,15,57.8,13.0,13.0,,,,"2023-02-24 19:49",2/24/2023,,,0,1,0,1921,84.81%,623,96.30%,46564,106,Granbull,,1,88.94%,454,97.44%,423364,410,Granbull,,1,61.10%,1594,93.51%,9964,15,Snubbull,,1,
4865,Ponyta,Normal,77,♂,288,51,2,2,10,31.1,7.0,7.0,Tackle,,,"2023-02-24 19:44",2/24/2023,29.12kg,0.99m,0,0,0,800,67.81%,1319,95.70%,285200,292,Ponyta,Normal,0,66.40%,1377,96.32%,515200,342,Rapidash,Normal,0,84.96%,617,96.12%,1600,52,Rapidash,Normal,0,
